Feature
206,ENSMUSG00000022177
207,ENSMUSG00000085034
208,ENSMUSG00000037735
209,ENSMUSG00000025081
210,ENSMUSG00000038546
211,ENSMUSG00000006310
212,ENSMUSG00000059498
213,ENSMUSG00000005237
214,ENSMUSG00000022010
215,ENSMUSG00000004268
216,ENSMUSG00000034118
217,ENSMUSG00000069170
218,ENSMUSG00000015790
219,ENSMUSG00000047257
220,ENSMUSG00000038544
221,ENSMUSG00000064280
222,ENSMUSG00000073888
223,ENSMUSG00000069633
224,ENSMUSG00000086015
225,ENSMUSG00000112694
226,ENSMUSG00000030035
227,ENSMUSG00000036850
228,ENSMUSG00000055053
229,ENSMUSG00000023953
230,ENSMUSG00000030032
231,ENSMUSG00000019254
232,ENSMUSG00000024870
233,ENSMUSG00000086947
234,ENSMUSG00000024926
235,ENSMUSG00000048644
236,ENSMUSG00000020706
237,ENSMUSG00000030421
238,ENSMUSG00000085015
239,ENSMUSG00000022545
240,ENSMUSG00000018999
241,ENSMUSG00000045333
242,ENSMUSG00000028545
243,ENSMUSG00000020964
244,ENSMUSG00000062732
245,ENSMUSG00000040359
246,ENSMUSG00000048677
247,ENSMUSG00000080268
248,ENSMUSG00000043583
249,ENSMUSG00000034083
250,ENSMUSG00000059734
251,ENSMUSG00000099811
252,ENSMUSG00000024191
253,ENSMUSG00000101848
254,ENSMUSG00000051008
255,ENSMUSG00000040812
256,ENSMUSG00000038831
257,ENSMUSG00000055991
258,ENSMUSG00000029992
259,ENSMUSG00000016308
260,ENSMUSG00000070426
261,ENSMUSG00000029330
262,ENSMUSG00000022656
263,ENSMUSG00000021607
264,ENSMUSG00000112407
265,ENSMUSG00000041309
266,ENSMUSG00000021589
267,ENSMUSG00000070283
268,ENSMUSG00000089889
269,ENSMUSG00000025337
270,ENSMUSG00000014075
271,ENSMUSG00000005442
272,ENSMUSG00000037570
273,ENSMUSG00000002949
274,ENSMUSG00000021177
275,ENSMUSG00000007415
276,ENSMUSG00000030722
277,ENSMUSG00000022617
278,ENSMUSG00000102774
279,ENSMUSG00000027498
280,ENSMUSG00000056698
281,ENSMUSG00000109587
282,ENSMUSG00000079677
283,ENSMUSG00000020514
284,ENSMUSG00000053536
285,ENSMUSG00000056629
286,ENSMUSG00000074634
287,ENSMUSG00000037234
288,ENSMUSG00000024732
289,ENSMUSG00000028869
290,ENSMUSG00000002210
291,ENSMUSG00000042210
292,ENSMUSG00000087475
293,ENSMUSG00000093720
294,ENSMUSG00000015806
295,ENSMUSG00000116920
296,ENSMUSG00000098086
297,ENSMUSG00000039715
298,ENSMUSG00000021012
299,ENSMUSG00000035840
300,ENSMUSG00000107131
301,ENSMUSG00000020246
302,ENSMUSG00000038943
303,ENSMUSG00000014786
304,ENSMUSG00000022131
305,ENSMUSG00000030177
306,ENSMUSG00000050967
307,ENSMUSG00000097093
308,ENSMUSG00000044117
309,ENSMUSG00000031660
310,ENSMUSG00000015597
311,ENSMUSG00000039130
312,ENSMUSG00000003429
313,ENSMUSG00000074476
314,ENSMUSG00000116311
315,ENSMUSG00000029070
316,ENSMUSG00000051695
317,ENSMUSG00000078907
318,ENSMUSG00000029173
319,ENSMUSG00000024726
320,ENSMUSG00000020929
321,ENSMUSG00000013584
322,ENSMUSG00000028813
323,ENSMUSG00000020130
324,ENSMUSG00000022155
325,ENSMUSG00000041068
326,ENSMUSG00000032606
327,ENSMUSG00000025591
328,ENSMUSG00000025509
329,ENSMUSG00000015733
330,ENSMUSG00000091803
331,ENSMUSG00000097164
332,ENSMUSG00000069441
333,ENSMUSG00000021131
334,ENSMUSG00000025925
335,ENSMUSG00000026663
336,ENSMUSG00000020311
337,ENSMUSG00000073795
338,ENSMUSG00000060038
339,ENSMUSG00000032456
340,ENSMUSG00000115546
341,ENSMUSG00000092503
342,ENSMUSG00000029757
343,ENSMUSG00000078937
344,ENSMUSG00000018395
345,ENSMUSG00000026848
346,ENSMUSG00000097592
347,ENSMUSG00000106086
348,ENSMUSG00000020652
349,ENSMUSG00000093394
350,ENSMUSG00000011486
351,ENSMUSG00000021103
352,ENSMUSG00000030510
353,ENSMUSG00000029056
354,ENSMUSG00000038759
355,ENSMUSG00000112039
356,ENSMUSG00000026798
357,ENSMUSG00000020607
358,ENSMUSG00000021606
359,ENSMUSG00000055553
360,ENSMUSG00000102112
361,ENSMUSG00000027702
362,ENSMUSG00000040489
363,ENSMUSG00000115008
364,ENSMUSG00000043648
365,ENSMUSG00000014294
366,ENSMUSG00000042133
367,ENSMUSG00000035765
368,ENSMUSG00000024588
369,ENSMUSG00000079065
370,ENSMUSG00000028409
371,ENSMUSG00000027088
372,ENSMUSG00000038637
373,ENSMUSG00000105676
374,ENSMUSG00000060032
375,ENSMUSG00000028822
376,ENSMUSG00000024346
377,ENSMUSG00000020486
378,ENSMUSG00000019952
379,ENSMUSG00000092203
380,ENSMUSG00000044502
381,ENSMUSG00000024045
382,ENSMUSG00000073856
383,ENSMUSG00000108587
384,ENSMUSG00000101438
385,ENSMUSG00000090213
386,ENSMUSG00000060621
387,ENSMUSG00000032329
388,ENSMUSG00000042744
389,ENSMUSG00000097675
390,ENSMUSG00000017210
391,ENSMUSG00000028145
392,ENSMUSG00000078451
393,ENSMUSG00000029621
394,ENSMUSG00000024146
395,ENSMUSG00000020805
396,ENSMUSG00000063810
397,ENSMUSG00000018677
398,ENSMUSG00000062590
399,ENSMUSG00000085151
400,ENSMUSG00000055027
401,ENSMUSG00000020476
402,ENSMUSG00000036744
403,ENSMUSG00000097333
404,ENSMUSG00000038332
405,ENSMUSG00000032493
406,ENSMUSG00000040600
407,ENSMUSG00000059474
408,ENSMUSG00000068957
409,ENSMUSG00000068391
410,ENSMUSG00000059447
411,ENSMUSG00000116586
412,ENSMUSG00000058741
413,ENSMUSG00000049382
414,ENSMUSG00000009549
415,ENSMUSG00000042104
416,ENSMUSG00000020482
417,ENSMUSG00000041632
418,ENSMUSG00000024220
419,ENSMUSG00000002524
420,ENSMUSG00000039356
421,ENSMUSG00000046056
422,ENSMUSG00000098447
423,ENSMUSG00000030533
424,ENSMUSG00000107598
425,ENSMUSG00000040219
426,ENSMUSG00000026082
427,ENSMUSG00000010067
428,ENSMUSG00000042541
429,ENSMUSG00000025393
430,ENSMUSG00000024270
431,ENSMUSG00000025235
432,ENSMUSG00000066643
433,ENSMUSG00000114412
434,ENSMUSG00000063821
435,ENSMUSG00000032470
436,ENSMUSG00000074797
437,ENSMUSG00000004843
438,ENSMUSG00000003464
439,ENSMUSG00000073616
440,ENSMUSG00000033983
441,ENSMUSG00000029687
442,ENSMUSG00000027884
443,ENSMUSG00000032475
444,ENSMUSG00000002963
445,ENSMUSG00000022768
446,ENSMUSG00000026596
447,ENSMUSG00000039637
448,ENSMUSG00000086078
449,ENSMUSG00000059674
450,ENSMUSG00000040034
451,ENSMUSG00000055150
452,ENSMUSG00000096199
453,ENSMUSG00000034525
454,ENSMUSG00000001783
455,ENSMUSG00000028703
456,ENSMUSG00000108695
457,ENSMUSG00000073700
458,ENSMUSG00000043866
459,ENSMUSG00000042772
460,ENSMUSG00000020034
461,ENSMUSG00000019303
462,ENSMUSG00000092305
463,ENSMUSG00000032121
464,ENSMUSG00000028568
465,ENSMUSG00000030611
466,ENSMUSG00000042707
467,ENSMUSG00000034111
468,ENSMUSG00000020534
469,ENSMUSG00000019178
470,ENSMUSG00000109864
471,ENSMUSG00000096910
472,ENSMUSG00000111753
473,ENSMUSG00000045176
474,ENSMUSG00000058240
475,ENSMUSG00000074384
476,ENSMUSG00000062224
477,ENSMUSG00000020227
478,ENSMUSG00000031270
479,ENSMUSG00000034867
480,ENSMUSG00000032251
481,ENSMUSG00000056821
482,ENSMUSG00000020333
483,ENSMUSG00000025245
484,ENSMUSG00000033031
485,ENSMUSG00000043940
486,ENSMUSG00000115896
487,ENSMUSG00000021537
488,ENSMUSG00000020485
489,ENSMUSG00000103408
490,ENSMUSG00000015869
491,ENSMUSG00000021578
492,ENSMUSG00000030271
493,ENSMUSG00000029775
494,ENSMUSG00000028923
495,ENSMUSG00000042390
496,ENSMUSG00000015776
497,ENSMUSG00000032077
498,ENSMUSG00000030727
499,ENSMUSG00000057134
500,ENSMUSG00000037143
501,ENSMUSG00000027030
502,ENSMUSG00000092607
503,ENSMUSG00000042719
504,ENSMUSG00000033684
505,ENSMUSG00000022635
506,ENSMUSG00000035770
507,ENSMUSG00000013833
508,ENSMUSG00000018733
509,ENSMUSG00000114563
510,ENSMUSG00000086315
511,ENSMUSG00000036867
512,ENSMUSG00000090063
513,ENSMUSG00000003032
514,ENSMUSG00000061322
515,ENSMUSG00000063172
516,ENSMUSG00000116288
517,ENSMUSG00000097039
518,ENSMUSG00000024304
519,ENSMUSG00000070520
520,ENSMUSG00000070883
521,ENSMUSG00000035614
522,ENSMUSG00000097331
523,ENSMUSG00000107141
524,ENSMUSG00000097744
525,ENSMUSG00000041477
526,ENSMUSG00000045815
527,ENSMUSG00000073568
528,ENSMUSG00000032604
529,ENSMUSG00000042616
530,ENSMUSG00000009092
531,ENSMUSG00000052833
532,ENSMUSG00000018841
533,ENSMUSG00000026974
534,ENSMUSG00000037622
535,ENSMUSG00000034467
536,ENSMUSG00000039531
537,ENSMUSG00000097129
538,ENSMUSG00000036815
539,ENSMUSG00000100252
540,ENSMUSG00000028848
541,ENSMUSG00000027939
542,ENSMUSG00000049476
543,ENSMUSG00000013787
544,ENSMUSG00000043300
545,ENSMUSG00000067370
546,ENSMUSG00000027546
547,ENSMUSG00000042632
548,ENSMUSG00000038932
549,ENSMUSG00000041769
550,ENSMUSG00000031754
551,ENSMUSG00000025724
552,ENSMUSG00000002580
553,ENSMUSG00000113696
554,ENSMUSG00000061479
555,ENSMUSG00000024576
556,ENSMUSG00000002804
557,ENSMUSG00000053329
558,ENSMUSG00000113005
559,ENSMUSG00000058600
560,ENSMUSG00000045962
561,ENSMUSG00000026632
562,ENSMUSG00000037032
563,ENSMUSG00000000861
564,ENSMUSG00000030968
565,ENSMUSG00000087495
566,ENSMUSG00000033918
567,ENSMUSG00000031684
568,ENSMUSG00000031586
569,ENSMUSG00000109293
570,ENSMUSG00000114208
571,ENSMUSG00000049482
572,ENSMUSG00000097121
573,ENSMUSG00000051074
574,ENSMUSG00000021010
575,ENSMUSG00000022960
576,ENSMUSG00000020570
577,ENSMUSG00000084135
578,ENSMUSG00000014470
579,ENSMUSG00000020175
580,ENSMUSG00000040054
581,ENSMUSG00000079184
582,ENSMUSG00000026245
583,ENSMUSG00000038079
584,ENSMUSG00000010110
585,ENSMUSG00000058145
586,ENSMUSG00000086841
587,ENSMUSG00000024286
588,ENSMUSG00000039656
589,ENSMUSG00000072582
590,ENSMUSG00000072946
591,ENSMUSG00000036249
592,ENSMUSG00000024175
593,ENSMUSG00000002660
594,ENSMUSG00000038570
595,ENSMUSG00000029053
596,ENSMUSG00000035969
597,ENSMUSG00000062753
598,ENSMUSG00000020300
599,ENSMUSG00000020576
600,ENSMUSG00000078157
601,ENSMUSG00000028453
602,ENSMUSG00000100372
603,ENSMUSG00000020803
604,ENSMUSG00000058355
605,ENSMUSG00000022314
606,ENSMUSG00000037013
607,ENSMUSG00000030037
608,ENSMUSG00000052406
609,ENSMUSG00000079525
610,ENSMUSG00000056436
611,ENSMUSG00000078974
612,ENSMUSG00000003135
613,ENSMUSG00000021264
614,ENSMUSG00000000600
615,ENSMUSG00000071645
616,ENSMUSG00000043065
617,ENSMUSG00000037351
618,ENSMUSG00000014402
619,ENSMUSG00000021102
620,ENSMUSG00000064177
621,ENSMUSG00000022003
622,ENSMUSG00000062691
623,ENSMUSG00000021846
624,ENSMUSG00000034371
625,ENSMUSG00000026032
626,ENSMUSG00000033904
627,ENSMUSG00000097573
628,ENSMUSG00000020186
629,ENSMUSG00000059534
630,ENSMUSG00000114586
631,ENSMUSG00000070563
632,ENSMUSG00000110670
633,ENSMUSG00000037761
634,ENSMUSG00000045795
635,ENSMUSG00000086761
636,ENSMUSG00000044881
637,ENSMUSG00000037355
638,ENSMUSG00000086211
639,ENSMUSG00000022828
640,ENSMUSG00000073877
641,ENSMUSG00000040044
642,ENSMUSG00000005474
643,ENSMUSG00000044566
644,ENSMUSG00000048065
645,ENSMUSG00000012017
646,ENSMUSG00000046792
647,ENSMUSG00000003559
648,ENSMUSG00000025963
649,ENSMUSG00000041870
650,ENSMUSG00000021952
651,ENSMUSG00000021938
652,ENSMUSG00000054640
653,ENSMUSG00000028337
654,ENSMUSG00000070780
655,ENSMUSG00000099966
656,ENSMUSG00000018921
657,ENSMUSG00000020549
658,ENSMUSG00000024943
659,ENSMUSG00000085207
660,ENSMUSG00000030591
661,ENSMUSG00000037805
662,ENSMUSG00000001157
663,ENSMUSG00000045251
664,ENSMUSG00000117647
665,ENSMUSG00000057240
666,ENSMUSG00000114219
667,ENSMUSG00000015994
668,ENSMUSG00000035877
669,ENSMUSG00000014351
670,ENSMUSG00000024137
671,ENSMUSG00000028224
672,ENSMUSG00000028410
673,ENSMUSG00000086942
674,ENSMUSG00000031556
675,ENSMUSG00000032397
676,ENSMUSG00000058022
677,ENSMUSG00000045886
678,ENSMUSG00000023967
679,ENSMUSG00000052557
680,ENSMUSG00000032602
681,ENSMUSG00000024325
682,ENSMUSG00000075420
683,ENSMUSG00000037466
684,ENSMUSG00000032615
685,ENSMUSG00000045336
686,ENSMUSG00000100747
687,ENSMUSG00000029703
688,ENSMUSG00000115123
689,ENSMUSG00000022560
690,ENSMUSG00000008976
691,ENSMUSG00000024083
692,ENSMUSG00000063316
693,ENSMUSG00000027782
694,ENSMUSG00000032057
695,ENSMUSG00000038844
696,ENSMUSG00000040263
697,ENSMUSG00000039200
698,ENSMUSG00000033487
699,ENSMUSG00000020744
700,ENSMUSG00000106762
701,ENSMUSG00000001700
702,ENSMUSG00000021483
703,ENSMUSG00000001517
704,ENSMUSG00000034681
705,ENSMUSG00000028639
706,ENSMUSG00000096655
707,ENSMUSG00000038371
708,ENSMUSG00000109561
709,ENSMUSG00000025868
710,ENSMUSG00000071456
711,ENSMUSG00000022945
712,ENSMUSG00000032051
713,ENSMUSG00000037103
714,ENSMUSG00000036613
715,ENSMUSG00000012443
716,ENSMUSG00000073481
717,ENSMUSG00000022407
718,ENSMUSG00000044276
719,ENSMUSG00000063235
720,ENSMUSG00000115829
721,ENSMUSG00000031256
722,ENSMUSG00000093803
723,ENSMUSG00000004934
724,ENSMUSG00000024319
725,ENSMUSG00000035295
726,ENSMUSG00000027341
727,ENSMUSG00000053119
728,ENSMUSG00000089996
729,ENSMUSG00000028820
730,ENSMUSG00000022039
731,ENSMUSG00000020537
732,ENSMUSG00000075701
733,ENSMUSG00000056537
734,ENSMUSG00000034157
735,ENSMUSG00000079605
736,ENSMUSG00000056612
737,ENSMUSG00000111056
738,ENSMUSG00000037174
739,ENSMUSG00000058290
740,ENSMUSG00000071648
741,ENSMUSG00000001855
742,ENSMUSG00000070695
743,ENSMUSG00000028669
744,ENSMUSG00000048516
745,ENSMUSG00000036270
746,ENSMUSG00000068114
747,ENSMUSG00000042323
748,ENSMUSG00000071657
749,ENSMUSG00000112627
750,ENSMUSG00000043687
751,ENSMUSG00000064128
752,ENSMUSG00000037390
753,ENSMUSG00000029138
754,ENSMUSG00000112762
755,ENSMUSG00000041842
756,ENSMUSG00000051403
757,ENSMUSG00000058729
758,ENSMUSG00000040189
759,ENSMUSG00000000605
760,ENSMUSG00000073433
761,ENSMUSG00000052962
762,ENSMUSG00000055424
763,ENSMUSG00000005566
764,ENSMUSG00000044937
765,ENSMUSG00000035539
766,ENSMUSG00000042275
767,ENSMUSG00000039782
768,ENSMUSG00000028557
769,ENSMUSG00000028439
770,ENSMUSG00000059355
771,ENSMUSG00000039738
772,ENSMUSG00000023852
773,ENSMUSG00000056598
774,ENSMUSG00000117725
775,ENSMUSG00000078427
776,ENSMUSG00000028676
777,ENSMUSG00000020283
778,ENSMUSG00000066278
779,ENSMUSG00000029802
780,ENSMUSG00000038806
781,ENSMUSG00000039810
782,ENSMUSG00000107988
783,ENSMUSG00000040365
784,ENSMUSG00000032425
785,ENSMUSG00000085327
786,ENSMUSG00000038866
787,ENSMUSG00000070733
788,ENSMUSG00000115007
789,ENSMUSG00000051184
790,ENSMUSG00000067365
791,ENSMUSG00000073130
792,ENSMUSG00000024661
793,ENSMUSG00000108448
794,ENSMUSG00000035824
795,ENSMUSG00000039754
796,ENSMUSG00000058444
797,ENSMUSG00000025420
798,ENSMUSG00000010660
799,ENSMUSG00000092074
800,ENSMUSG00000027674
801,ENSMUSG00000035376
802,ENSMUSG00000020305
803,ENSMUSG00000000751
804,ENSMUSG00000045576
805,ENSMUSG00000028099
806,ENSMUSG00000032174
807,ENSMUSG00000092276
808,ENSMUSG00000025899
809,ENSMUSG00000029326
810,ENSMUSG00000032463
811,ENSMUSG00000022685
812,ENSMUSG00000063787
813,ENSMUSG00000110956
814,ENSMUSG00000003813
815,ENSMUSG00000014837
816,ENSMUSG00000045662
817,ENSMUSG00000030148
818,ENSMUSG00000037366
819,ENSMUSG00000047115
820,ENSMUSG00000036282
821,ENSMUSG00000026361
822,ENSMUSG00000086454
823,ENSMUSG00000029685
824,ENSMUSG00000039509
825,ENSMUSG00000018770
826,ENSMUSG00000099384
827,ENSMUSG00000043061
828,ENSMUSG00000024993
829,ENSMUSG00000036513
830,ENSMUSG00000061356
831,ENSMUSG00000108530
832,ENSMUSG00000058318
833,ENSMUSG00000098024
834,ENSMUSG00000099098
835,ENSMUSG00000020621
836,ENSMUSG00000069769
837,ENSMUSG00000020225
838,ENSMUSG00000032410
839,ENSMUSG00000049940
840,ENSMUSG00000063870
841,ENSMUSG00000020526
842,ENSMUSG00000003848
843,ENSMUSG00000016982
844,ENSMUSG00000022614
845,ENSMUSG00000078716
846,ENSMUSG00000034412
847,ENSMUSG00000086277
848,ENSMUSG00000047342
849,ENSMUSG00000086007
850,ENSMUSG00000046782
851,ENSMUSG00000003072
852,ENSMUSG00000029028
853,ENSMUSG00000056458
854,ENSMUSG00000075425
855,ENSMUSG00000036053
856,ENSMUSG00000002820
857,ENSMUSG00000028622
858,ENSMUSG00000037075
859,ENSMUSG00000032023
860,ENSMUSG00000051427
861,ENSMUSG00000024696
862,ENSMUSG00000027193
863,ENSMUSG00000029526
864,ENSMUSG00000039478
865,ENSMUSG00000020358
866,ENSMUSG00000040997
867,ENSMUSG00000025016
868,ENSMUSG00000059883
869,ENSMUSG00000022016
870,ENSMUSG00000045064
871,ENSMUSG00000034312
872,ENSMUSG00000112659
873,ENSMUSG00000005763
874,ENSMUSG00000032381
875,ENSMUSG00000031016
876,ENSMUSG00000009640
877,ENSMUSG00000053291
878,ENSMUSG00000039164
879,ENSMUSG00000112497
880,ENSMUSG00000070564
881,ENSMUSG00000058793
882,ENSMUSG00000055371
883,ENSMUSG00000031513
884,ENSMUSG00000032534
885,ENSMUSG00000028343
886,ENSMUSG00000053624
887,ENSMUSG00000035953
888,ENSMUSG00000032580
889,ENSMUSG00000027222
890,ENSMUSG00000032306
891,ENSMUSG00000038095
892,ENSMUSG00000097537
893,ENSMUSG00000054604
894,ENSMUSG00000005483
895,ENSMUSG00000110485
896,ENSMUSG00000024969
897,ENSMUSG00000060794
898,ENSMUSG00000005897
899,ENSMUSG00000029571
900,ENSMUSG00000110208
901,ENSMUSG00000020458
902,ENSMUSG00000110020
903,ENSMUSG00000004937
904,ENSMUSG00000020056
905,ENSMUSG00000004896
906,ENSMUSG00000000902
907,ENSMUSG00000035623
908,ENSMUSG00000039298
909,ENSMUSG00000022184
910,ENSMUSG00000099994
911,ENSMUSG00000032393
912,ENSMUSG00000100927
913,ENSMUSG00000085827
914,ENSMUSG00000030498
915,ENSMUSG00000001380
916,ENSMUSG00000019710
917,ENSMUSG00000058388
918,ENSMUSG00000028945
919,ENSMUSG00000026705
920,ENSMUSG00000001552
921,ENSMUSG00000020898
922,ENSMUSG00000035232
923,ENSMUSG00000054934
924,ENSMUSG00000029017
925,ENSMUSG00000024534
926,ENSMUSG00000026491
927,ENSMUSG00000021650
928,ENSMUSG00000106209
929,ENSMUSG00000026581
930,ENSMUSG00000087549
931,ENSMUSG00000097831
932,ENSMUSG00000038628
933,ENSMUSG00000078570
934,ENSMUSG00000024068
935,ENSMUSG00000034239
936,ENSMUSG00000034557
937,ENSMUSG00000024780
938,ENSMUSG00000096995
939,ENSMUSG00000112157
940,ENSMUSG00000025024
941,ENSMUSG00000036162
942,ENSMUSG00000029486
943,ENSMUSG00000096935
944,ENSMUSG00000061119
945,ENSMUSG00000096472
946,ENSMUSG00000038173
947,ENSMUSG00000033688
948,ENSMUSG00000007613
949,ENSMUSG00000035517
950,ENSMUSG00000112275
951,ENSMUSG00000069072
952,ENSMUSG00000068184
953,ENSMUSG00000026504
954,ENSMUSG00000037697
955,ENSMUSG00000023068
956,ENSMUSG00000035651
957,ENSMUSG00000021820
958,ENSMUSG00000118016
959,ENSMUSG00000012422
960,ENSMUSG00000038542
961,ENSMUSG00000036948
962,ENSMUSG00000004018
963,ENSMUSG00000075054
964,ENSMUSG00000112016
965,ENSMUSG00000023966
966,ENSMUSG00000115424
967,ENSMUSG00000056494
968,ENSMUSG00000050856
969,ENSMUSG00000032560
970,ENSMUSG00000097321
971,ENSMUSG00000024758
972,ENSMUSG00000026544
973,ENSMUSG00000067713
974,ENSMUSG00000018481
975,ENSMUSG00000031068
976,ENSMUSG00000031781
977,ENSMUSG00000022555
978,ENSMUSG00000079058
979,ENSMUSG00000102886
980,ENSMUSG00000029517
981,ENSMUSG00000020415
982,ENSMUSG00000007836
983,ENSMUSG00000026018
984,ENSMUSG00000001420
985,ENSMUSG00000025135
986,ENSMUSG00000030870
987,ENSMUSG00000038605
988,ENSMUSG00000002372
989,ENSMUSG00000074807
990,ENSMUSG00000039210
991,ENSMUSG00000031508
992,ENSMUSG00000063087
993,ENSMUSG00000030880
994,ENSMUSG00000001844
995,ENSMUSG00000024181
996,ENSMUSG00000021916
997,ENSMUSG00000029679
998,ENSMUSG00000076434
999,ENSMUSG00000020963
